age,potential,player_positions,overall,high_rated,predicted_high_rated
25,75,72,70,0,0
25,75,150,70,0,0
23,75,560,70,0,0
23,75,59,70,0,0
23,75,167,70,0,0
24,75,560,70,0,0
22,75,55,70,0,0
23,75,55,70,0,0
23,75,215,70,0,0
24,75,560,70,0,0
23,75,213,70,0,0
25,75,213,70,0,0
24,75,384,70,0,0
23,75,560,70,0,0
25,75,560,70,0,0
26,74,213,70,0,0
27,74,213,70,0,0
26,74,213,70,0,0
26,74,55,70,0,0
25,74,561,70,0,0
27,74,213,70,0,0
25,74,371,70,0,0
26,74,55,70,0,0
26,74,213,70,0,0
26,74,95,70,0,0
27,74,213,70,0,0
24,74,516,70,0,0
25,74,215,70,0,0
26,74,213,70,0,0
26,74,213,70,0,0
26,74,55,70,0,0
25,74,213,70,0,0
24,74,318,70,0,0
24,74,215,70,0,0
25,74,560,70,0,0
25,74,604,70,0,0
25,74,560,70,0,0
25,74,179,70,0,0
26,74,55,70,0,0
26,74,213,70,0,0
24,74,0,70,0,0
26,74,213,70,0,0
24,74,322,70,0,0
25,74,55,70,0,0
24,74,55,70,0,0
24,74,403,70,0,0
24,74,15,70,0,0
26,73,384,70,0,0
26,73,55,70,0,0
27,73,213,70,0,0
27,73,55,70,0,0
26,73,580,70,0,0
27,73,55,70,0,0
25,73,259,70,0,0
25,73,150,70,0,0
25,73,560,70,0,0
26,73,20,70,0,0
26,73,206,70,0,0
25,73,290,70,0,0
25,73,560,70,0,0
25,73,230,70,0,0
25,73,311,70,0,0
25,73,289,70,0,0
25,73,33,70,0,0
25,73,560,70,0,0
26,73,55,70,0,0
25,73,5,70,0,0
26,73,150,70,0,0
26,73,55,70,0,0
26,73,0,70,0,0
24,73,502,70,0,0
24,73,560,70,0,0
24,73,164,70,0,0
26,73,215,70,0,0
26,73,197,70,0,0
25,73,164,70,0,0
27,73,86,70,0,0
26,73,55,70,0,0
25,73,328,70,0,0
27,73,86,70,0,0
26,73,384,70,0,0
26,73,0,70,0,0
26,73,65,70,0,0
26,73,58,70,0,0
26,73,213,70,0,0
27,73,55,70,0,0
26,73,425,70,0,0
25,73,560,70,0,0
26,73,560,70,0,0
23,73,204,70,0,0
25,73,150,70,0,0
26,73,149,70,0,0
25,73,232,70,0,0
24,73,322,70,0,0
26,73,55,70,0,0
27,73,55,70,0,0
25,73,215,70,0,0
26,73,95,70,0,0
26,73,55,70,0,0
26,73,4,70,0,0
25,73,539,70,0,0
25,73,331,70,0,0
28,73,213,70,0,0
25,73,560,70,0,0
27,73,55,70,0,0
28,72,55,70,0,0
27,72,213,70,0,0
29,72,213,70,0,0
28,72,55,70,0,0
28,72,213,70,0,0
26,72,560,70,0,0
27,72,55,70,0,0
29,72,213,70,0,0
26,72,580,70,0,0
26,72,215,70,0,0
28,72,55,70,0,0
28,72,213,70,0,0
25,72,95,70,0,0
28,72,55,70,0,0
25,72,330,70,0,0
27,72,88,70,0,0
28,72,55,70,0,0
28,72,213,70,0,0
27,72,95,70,0,0
27,72,55,70,0,0
28,72,213,70,0,0
27,72,55,70,0,0
27,72,55,70,0,0
26,72,386,70,0,0
27,72,55,70,0,0
27,72,95,70,0,0
26,72,560,70,0,0
27,72,55,70,0,0
25,72,597,70,0,0
26,72,560,70,0,0
25,72,523,70,0,0
27,72,65,70,0,0
28,72,55,70,0,0
25,72,55,70,0,0
26,72,10,70,0,0
27,72,55,70,0,0
26,72,426,70,0,0
25,72,537,70,0,0
28,72,213,70,0,0
29,72,213,70,0,0
27,72,55,70,0,0
27,72,213,70,0,0
28,72,213,70,0,0
25,72,317,70,0,0
26,72,50,70,0,0
27,72,55,70,0,0
28,72,213,70,0,0
29,72,213,70,0,0
26,71,561,70,0,0
29,71,213,70,0,0
29,71,55,70,0,0
28,71,95,70,0,0
29,71,58,70,0,0
27,71,179,70,0,0
27,71,55,70,0,0
27,71,371,70,0,0
29,71,213,70,0,0
28,71,58,70,0,0
26,71,70,70,0,0
28,71,55,70,0,0
26,71,556,70,0,0
27,71,371,70,0,0
27,71,560,70,0,0
27,71,95,70,0,0
27,71,230,70,0,0
28,71,95,70,0,0
27,71,560,70,0,0
27,71,560,70,0,0
28,71,213,70,0,0
27,71,55,70,0,0
27,71,384,70,0,0
26,71,164,70,0,0
27,71,97,70,0,0
30,71,213,70,0,0
27,71,560,70,0,0
28,71,55,70,0,0
27,71,560,70,0,0
27,71,384,70,0,0
25,71,10,70,0,0
28,71,95,70,0,0
26,71,435,70,0,0
25,71,259,70,0,0
26,71,560,70,0,0
27,71,95,70,0,0
26,71,402,70,0,0
26,71,322,70,0,0
26,71,242,70,0,0
26,71,604,70,0,0
26,71,260,70,0,0
27,71,549,70,0,0
27,71,164,70,0,0
27,71,403,70,0,0
26,71,425,70,0,0
28,71,55,70,0,0
28,71,95,70,0,0
29,71,55,70,0,0
27,71,413,70,0,0
27,71,164,70,0,0
26,71,55,70,0,0
27,71,95,70,0,0
26,71,259,70,0,0
27,71,19,70,0,0
26,71,436,70,0,0
25,71,476,70,0,0
29,71,55,70,0,0
27,71,95,70,0,0
27,71,19,70,0,0
26,71,458,70,0,0
25,71,307,70,0,0
27,71,230,70,0,0
28,71,95,70,0,0
28,71,86,70,0,0
28,71,55,70,0,0
25,71,259,70,0,0
26,71,259,70,0,0
28,71,86,70,0,0
26,71,10,70,0,0
26,71,149,70,0,0
28,71,55,70,0,0
25,71,458,70,0,0
27,71,384,70,0,0
27,71,215,70,0,0
34,70,55,70,0,0
39,70,65,70,0,0
37,70,560,70,0,0
37,70,213,70,0,0
39,70,213,70,0,0
40,70,572,70,0,0
38,70,55,70,0,0
29,70,230,70,0,0
36,70,164,70,0,0
37,70,149,70,0,0
38,70,213,70,0,0
28,70,561,70,0,0
36,70,213,70,0,0
39,70,246,70,0,0
34,70,259,70,0,0
34,70,213,70,0,0
37,70,55,70,0,0
36,70,560,70,0,0
34,70,36,70,0,0
35,70,164,70,0,0
33,70,213,70,0,0
35,70,55,70,0,0
33,70,560,70,0,0
35,70,91,70,0,0
33,70,560,70,0,0
35,70,213,70,0,0
33,70,95,70,0,0
35,70,213,70,0,0
33,70,560,70,0,0
33,70,213,70,0,0
35,70,560,70,0,0
32,70,458,70,0,0
32,70,213,70,0,0
32,70,563,70,0,0
32,70,213,70,0,0
32,70,55,70,0,0
34,70,213,70,0,0
31,70,0,70,0,0
33,70,259,70,0,0
33,70,482,70,0,0
31,70,215,70,0,0
31,70,560,70,0,0
35,70,392,70,0,0
33,70,403,70,0,0
37,70,190,70,0,0
33,70,549,70,0,0
31,70,71,70,0,0
33,70,384,70,0,0
34,70,95,70,0,0
31,70,24,70,0,0
35,70,435,70,0,0
31,70,173,70,0,0
30,70,565,70,0,0
32,70,213,70,0,0
31,70,370,70,0,0
31,70,376,70,0,0
32,70,95,70,0,0
34,70,95,70,0,0
33,70,95,70,0,0
30,70,604,70,0,0
31,70,74,70,0,0
31,70,213,70,0,0
34,70,55,70,0,0
35,70,560,70,0,0
30,70,150,70,0,0
33,70,560,70,0,0
35,70,55,70,0,0
29,70,495,70,0,0
32,70,73,70,0,0
30,70,560,70,0,0
31,70,213,70,0,0
31,70,151,70,0,0
30,70,600,70,0,0
31,70,55,70,0,0
33,70,604,70,0,0
32,70,560,70,0,0
30,70,437,70,0,0
29,70,164,70,0,0
30,70,95,70,0,0
31,70,404,70,0,0
31,70,604,70,0,0
31,70,500,70,0,0
37,70,55,70,0,0
31,70,560,70,0,0
32,70,55,70,0,0
31,70,95,70,0,0
31,70,5,70,0,0
36,70,213,70,0,0
32,70,560,70,0,0
32,70,196,70,0,0
34,70,90,70,0,0
33,70,149,70,0,0
32,70,213,70,0,0
34,70,213,70,0,0
32,70,468,70,0,0
34,70,213,70,0,0
31,70,55,70,0,0
33,70,215,70,0,0
33,70,55,70,0,0
31,70,561,70,0,0
32,70,67,70,0,0
34,70,560,70,0,0
30,70,54,70,0,0
33,70,95,70,0,0
29,70,274,70,0,0
32,70,571,70,0,0
35,70,95,70,0,0
32,70,516,70,0,0
30,70,436,70,0,0
29,70,213,70,0,0
34,70,36,70,0,0
29,70,560,70,0,0
31,70,55,70,0,0
30,70,55,70,0,0
33,70,213,70,0,0
30,70,435,70,0,0
29,70,149,70,0,0
30,70,55,70,0,0
30,70,560,70,0,0
33,70,384,70,0,0
29,70,307,70,0,0
33,70,55,70,0,0
33,70,149,70,0,0
28,70,55,70,0,0
30,70,560,70,0,0
30,70,435,70,0,0
29,70,249,70,0,0
33,70,560,70,0,0
33,70,222,70,0,0
30,70,215,70,0,0
34,70,363,70,0,0
30,70,55,70,0,0
32,70,597,70,0,0
28,70,157,70,0,0
32,70,71,70,0,0
29,70,560,70,0,0
29,70,55,70,0,0
30,70,65,70,0,0
30,70,183,70,0,0
28,70,265,70,0,0
28,70,439,70,0,0
29,70,371,70,0,0
30,70,213,70,0,0
32,70,425,70,0,0
30,70,19,70,0,0
29,70,384,70,0,0
35,70,55,70,0,0
31,70,55,70,0,0
28,70,55,70,0,0
31,70,90,70,0,0
28,70,95,70,0,0
29,70,560,70,0,0
30,70,95,70,0,0
30,70,588,70,0,0
30,70,58,70,0,0
32,70,71,70,0,0
30,70,280,70,0,0
28,70,215,70,0,0
31,70,450,70,0,0
30,70,58,70,0,0
34,70,55,70,0,0
33,70,91,70,0,0
29,70,55,70,0,0
31,70,215,70,0,0
35,70,213,70,0,0
29,70,560,70,0,0
31,70,425,70,0,0
28,70,95,70,0,0
28,70,386,70,0,0
32,70,246,70,0,0
30,70,220,70,0,0
29,70,13,70,0,0
32,70,55,70,0,0
28,70,530,70,0,0
32,70,151,70,0,0
30,70,384,70,0,0
28,70,55,70,0,0
28,70,55,70,0,0
31,70,308,70,0,0
31,70,55,70,0,0
31,70,10,70,0,0
29,70,384,70,0,0
27,70,95,70,0,0
28,70,418,70,0,0
29,70,328,70,0,0
31,70,458,70,0,0
29,70,213,70,0,0
28,70,262,70,0,0
29,70,560,70,0,0
31,70,65,70,0,0
28,70,531,70,0,0
31,70,55,70,0,0
27,70,149,70,0,0
28,70,48,70,0,0
30,70,164,70,0,0
29,70,215,70,0,0
32,70,259,70,0,0
27,70,499,70,0,0
27,70,435,70,0,0
30,70,560,70,0,0
27,70,540,70,0,0
27,70,154,70,0,0
28,70,489,70,0,0
32,70,95,70,0,0
32,70,560,70,0,0
27,70,289,70,0,0
32,70,280,70,0,0
29,70,90,70,0,0
28,70,150,70,0,0
31,70,580,70,0,0
32,70,197,70,0,0
30,70,142,70,0,0
30,70,213,70,0,0
30,70,516,70,0,0
27,70,165,70,0,0
27,70,571,70,0,0
31,70,249,70,0,0
28,70,425,70,0,0
28,70,165,70,0,0
28,70,346,70,0,0
28,70,322,70,0,0
29,70,55,70,0,0
27,70,359,70,0,0
28,70,435,70,0,0
28,70,435,70,0,0
31,70,560,70,0,0
28,70,307,70,0,0
30,70,95,70,0,0
33,70,561,70,0,0
27,70,95,70,0,0
29,70,95,70,0,0
30,70,413,70,0,0
30,70,157,70,0,0
31,70,217,70,0,0
27,70,17,70,0,0
32,70,55,70,0,0
28,70,560,70,0,0
28,70,48,70,0,0
27,70,15,70,0,0
28,70,86,70,0,0
35,70,55,70,0,0
33,70,597,70,0,0
30,70,215,70,0,0
29,70,562,70,0,0
29,70,327,70,0,0
27,70,384,70,0,0
30,70,560,70,0,0
32,70,560,70,0,0
28,70,151,70,0,0
29,70,95,70,0,0
27,70,289,70,0,0
27,70,386,70,0,0
29,70,55,70,0,0
30,70,560,70,0,0
30,70,560,70,0,0
29,70,10,70,0,0
31,70,213,70,0,0
29,70,150,70,0,0
31,70,71,70,0,0
27,70,537,70,0,0
32,70,164,70,0,0
28,70,560,70,0,0
27,70,397,70,0,0
33,70,213,70,0,0
29,70,165,70,0,0
28,70,149,70,0,0
32,70,95,70,0,0
27,70,384,70,0,0
30,70,95,70,0,0
29,70,19,70,0,0
34,70,168,70,0,0
32,70,213,70,0,0
30,70,259,70,0,0
27,70,201,70,0,0
30,70,86,70,0,0
29,70,230,70,0,0
28,70,326,70,0,0
32,70,164,70,0,0
30,70,560,70,0,0
29,70,431,70,0,0
27,70,55,70,0,0
30,70,164,70,0,0
29,70,65,70,0,0
28,70,182,70,0,0
28,70,164,70,0,0
28,70,375,70,0,0
35,70,560,70,0,0
30,70,55,70,0,0
31,70,307,70,0,0
30,70,95,70,0,0
31,70,95,70,0,0
31,70,587,70,0,0
29,70,217,70,0,0
28,70,560,70,0,0
27,70,322,70,0,0
28,70,501,70,0,0
31,70,560,70,0,0
30,70,71,70,0,0
27,70,384,70,0,0
34,70,55,70,0,0
32,70,560,70,0,0
33,70,55,70,0,0
28,70,384,70,0,0
30,70,330,70,0,0
32,70,95,70,0,0
34,70,266,70,0,0
27,70,435,70,0,0
28,70,476,70,0,0
29,70,330,70,0,0
28,70,431,70,0,0
32,70,55,70,0,0
33,70,213,70,0,0
28,70,230,70,0,0
31,70,213,70,0,0
27,70,560,70,0,0
29,70,13,70,0,0
28,70,215,70,0,0
26,70,40,70,0,0
29,70,24,70,0,0
28,70,560,70,0,0
27,70,308,70,0,0
28,70,165,70,0,0
29,70,10,70,0,0
29,70,255,70,0,0
27,70,307,70,0,0
29,70,35,70,0,0
28,70,198,70,0,0
28,70,164,70,0,0
29,70,421,70,0,0
27,70,259,70,0,0
28,70,560,70,0,0
29,70,164,70,0,0
30,70,384,70,0,0
31,70,55,70,0,0
31,70,95,70,0,0
31,70,87,70,0,0
28,70,164,70,0,0
35,70,213,70,0,0
30,70,560,70,0,0
28,70,560,70,0,0
27,70,450,70,0,0
28,70,33,70,0,0
28,70,594,70,0,0
31,70,426,70,0,0
36,70,560,70,0,0
30,70,230,70,0,0
28,70,259,70,0,0
27,70,58,70,0,0
27,70,249,70,0,0
28,70,594,70,0,0
29,70,95,70,0,0
31,70,55,70,0,0
32,70,273,70,0,0
28,70,179,70,0,0
27,70,259,70,0,0
29,70,560,70,0,0
27,70,325,70,0,0
27,70,560,70,0,0
29,70,55,70,0,0
30,70,463,70,0,0
24,70,213,70,0,0
32,70,213,70,0,0
24,70,215,70,0,0
24,70,384,70,0,0
20,70,384,70,0,0
24,70,384,70,0,0
24,70,95,70,0,0
24,70,32,70,0,0
24,70,574,70,0,0
28,70,560,70,0,0
24,70,560,70,0,0
32,70,0,70,0,0
28,70,55,70,0,0
24,70,55,70,0,0
24,70,65,70,0,0
28,70,55,70,0,0
20,70,55,70,0,0
28,70,435,70,0,0
20,70,55,70,0,0
20,70,101,70,0,0
24,70,560,70,0,0
20,70,530,70,0,0
20,70,0,70,0,0
24,70,39,70,0,0
20,70,33,70,0,0
20,70,86,70,0,0
30,70,86,70,0,0
31,70,275,70,0,0
32,70,297,70,0,0
31,70,196,70,0,0
29,70,560,70,0,0
29,70,307,70,0,0
28,70,147,70,0,0
33,70,95,70,0,0
30,70,232,70,0,0
28,70,482,70,0,0
24,70,217,70,0,0
20,70,213,70,0,0
28,70,377,70,0,0
27,70,540,70,0,0
30,70,55,70,0,0
28,70,384,70,0,0
28,70,597,70,0,0
30,70,463,70,0,0
30,70,560,70,0,0
28,70,259,70,0,0
28,70,384,70,0,0
28,70,384,70,0,0
28,70,149,70,0,0
24,70,10,70,0,0
24,70,560,70,0,0
30,70,265,70,0,0
28,70,307,70,0,0
28,70,413,70,0,0
31,70,384,70,0,0
29,70,98,70,0,0
27,70,322,70,0,0
28,70,359,70,0,0
28,70,608,70,0,0
28,70,164,70,0,0
28,70,145,70,0,0
29,70,597,70,0,0
31,70,95,70,0,0
27,70,435,70,0,0
28,70,215,70,0,0
31,70,384,70,0,0
28,70,230,70,0,0
30,70,55,70,0,0
28,70,560,70,0,0
34,70,273,70,0,0
26,70,307,70,0,0
35,70,10,70,0,0
31,70,55,70,0,0
31,70,95,70,0,0
35,70,213,70,0,0
17,88,186,69,0,0
18,87,587,69,0,0
17,87,516,69,0,0
18,86,65,69,0,0
19,85,39,69,0,0
19,85,411,69,0,0
17,85,560,69,0,0
19,85,358,69,0,0
20,84,96,69,0,0
18,84,580,69,0,0
18,84,213,69,0,0
18,84,149,69,0,0
21,83,436,69,0,0
20,83,587,69,0,0
20,83,213,69,0,0
20,83,386,69,0,0
19,83,95,69,0,0
20,83,58,69,0,0
20,83,345,69,0,0
21,82,217,69,0,0
20,82,150,69,0,0
21,82,328,69,0,0
21,82,345,69,0,0
21,82,164,69,0,0
20,82,604,69,0,0
19,82,404,69,0,0
20,82,55,69,0,0
19,82,307,69,0,0
21,82,86,69,0,0
22,82,95,69,0,0
20,82,55,69,0,0
22,81,501,69,0,0
20,81,150,69,0,0
19,81,560,69,0,0
20,81,213,69,0,0
21,81,230,69,0,0
20,81,142,69,0,0
20,81,280,69,0,0
21,81,55,69,0,0
21,81,387,69,0,0
20,80,95,69,0,0
22,80,215,69,0,0
23,80,86,69,0,0
22,80,95,69,0,0
21,80,55,69,0,0
20,80,55,69,0,0
20,80,215,69,0,0
19,80,0,69,0,0
21,80,55,69,0,0
20,80,560,69,0,0
21,80,322,69,0,0
20,80,560,69,0,0
22,79,451,69,0,0
22,79,560,69,0,0
22,79,572,69,0,0
23,79,55,69,0,0
21,79,27,69,0,0
22,79,601,69,0,0
22,79,95,69,0,0
22,79,150,69,0,0
23,79,71,69,0,0
22,79,259,69,0,0
21,79,501,69,0,0
22,79,215,69,0,0
23,79,55,69,0,0
21,79,470,69,0,0
20,79,345,69,0,0
22,79,150,69,0,0
22,79,307,69,0,0
20,79,384,69,0,0
22,79,215,69,0,0
21,79,215,69,0,0
22,79,95,69,0,0
22,79,164,69,0,0
22,79,215,69,0,0
20,79,55,69,0,0
21,79,19,69,0,0
21,79,74,69,0,0
20,79,356,69,0,0
21,79,523,69,0,0
23,78,55,69,0,0
22,78,164,69,0,0
22,78,55,69,0,0
23,78,71,69,0,0
23,78,560,69,0,0
23,78,476,69,0,0
22,78,149,69,0,0
21,78,149,69,0,0
21,78,40,69,0,0
21,78,289,69,0,0
21,78,587,69,0,0
22,78,604,69,0,0
23,78,58,69,0,0
22,78,164,69,0,0
22,78,41,69,0,0
22,78,41,69,0,0
22,78,232,69,0,0
23,78,206,69,0,0
23,78,95,69,0,0
23,78,307,69,0,0
22,78,435,69,0,0
21,78,55,69,0,0
22,78,10,69,0,0
24,78,90,69,0,0
22,78,215,69,0,0
21,78,425,69,0,0
20,78,413,69,0,0
21,78,580,69,0,0
22,78,149,69,0,0
19,78,330,69,0,0
21,78,435,69,0,0
20,78,55,69,0,0
21,78,468,69,0,0
22,78,215,69,0,0
21,78,560,69,0,0
23,77,95,69,0,0
22,77,259,69,0,0
22,77,560,69,0,0
22,77,19,69,0,0
23,77,476,69,0,0
23,77,55,69,0,0
22,77,164,69,0,0
23,77,213,69,0,0
24,77,95,69,0,0
23,77,164,69,0,0
21,77,403,69,0,0
22,77,315,69,0,0
21,77,308,69,0,0
23,77,55,69,0,0
22,77,95,69,0,0
21,77,95,69,0,0
22,77,535,69,0,0
23,77,55,69,0,0
22,77,291,69,0,0
22,77,316,69,0,0
22,77,384,69,0,0
21,77,432,69,0,0
22,77,230,69,0,0
23,77,55,69,0,0
22,77,597,69,0,0
22,77,481,69,0,0
21,77,597,69,0,0
22,77,560,69,0,0
23,77,71,69,0,0
22,77,215,69,0,0
23,77,560,69,0,0
21,77,150,69,0,0
24,77,213,69,0,0
24,76,71,69,0,0
24,76,560,69,0,0
24,76,213,69,0,0
23,76,516,69,0,0
25,76,55,69,0,0
23,76,384,69,0,0
23,76,0,69,0,0
23,76,215,69,0,0
23,76,98,69,0,0
23,76,560,69,0,0
24,76,215,69,0,0
22,76,384,69,0,0
23,76,152,69,0,0
24,76,420,69,0,0
23,76,213,69,0,0
24,76,560,69,0,0
23,76,55,69,0,0
22,76,13,69,0,0
24,76,86,69,0,0
24,76,230,69,0,0
22,76,330,69,0,0
22,76,560,69,0,0
23,76,164,69,0,0
23,76,505,69,0,0
22,76,560,69,0,0
24,76,600,69,0,0
24,76,55,69,0,0
23,76,384,69,0,0
22,76,215,69,0,0
23,76,95,69,0,0
23,76,149,69,0,0
23,76,217,69,0,0
21,76,287,69,0,0
24,76,215,69,0,0
23,76,516,69,0,0
20,76,213,69,0,0
24,75,97,69,0,0
25,75,95,69,0,0
23,75,260,69,0,0
24,75,55,69,0,0
25,75,213,69,0,0
23,75,213,69,0,0
25,75,213,69,0,0
23,75,435,69,0,0
24,75,560,69,0,0
24,75,55,69,0,0
23,75,55,69,0,0
23,75,259,69,0,0
24,75,150,69,0,0
23,75,307,69,0,0
24,75,560,69,0,0
24,75,384,69,0,0
24,75,294,69,0,0
23,75,560,69,0,0
25,75,65,69,0,0
24,75,259,69,0,0
22,75,307,69,0,0
24,75,215,69,0,0
23,75,458,69,0,0
24,75,95,69,0,0
24,75,386,69,0,0
22,75,289,69,0,0
23,75,215,69,0,0
23,75,7,69,0,0
24,75,215,69,0,0
24,75,96,69,0,0
24,75,95,69,0,0
23,75,453,69,0,0
22,75,557,69,0,0
24,75,259,69,0,0
22,75,55,69,0,0
22,75,150,69,0,0
23,75,71,69,0,0
23,75,97,69,0,0
23,75,213,69,0,0
23,75,196,69,0,0
24,75,438,69,0,0
23,75,308,69,0,0
22,75,196,69,0,0
23,75,560,69,0,0
23,75,413,69,0,0
23,75,55,69,0,0
24,75,164,69,0,0
23,75,560,69,0,0
23,75,254,69,0,0
23,75,560,69,0,0
24,75,530,69,0,0
24,75,560,69,0,0
22,75,280,69,0,0
24,75,307,69,0,0
23,75,55,69,0,0
24,74,215,69,0,0
25,74,213,69,0,0
25,74,55,69,0,0
25,74,581,69,0,0
25,74,35,69,0,0
26,74,95,69,0,0
25,74,368,69,0,0
24,74,560,69,0,0
24,74,345,69,0,0
24,74,230,69,0,0
26,74,95,69,0,0
25,74,384,69,0,0
25,74,580,69,0,0
24,74,95,69,0,0
25,74,580,69,0,0
24,74,364,69,0,0
25,74,390,69,0,0
24,74,560,69,0,0
24,74,537,69,0,0
24,74,213,69,0,0
24,74,560,69,0,0
24,74,413,69,0,0
25,74,95,69,0,0
25,74,248,69,0,0
23,74,55,69,0,0
24,74,608,69,0,0
24,74,345,69,0,0
24,74,425,69,0,0
25,74,91,69,0,0
25,74,560,69,0,0
23,74,580,69,0,0
25,74,560,69,0,0
23,74,363,69,0,0
23,74,164,69,0,0
25,74,213,69,0,0
24,74,560,69,0,0
24,74,90,69,0,0
23,74,367,69,0,0
24,74,55,69,0,0
25,74,149,69,0,0
24,74,55,69,0,0
22,74,230,69,0,0
24,74,413,69,0,0
25,74,215,69,0,0
25,74,594,69,0,0
23,74,361,69,0,0
23,74,260,69,0,0
25,74,55,69,0,0
24,74,179,69,0,0
24,74,384,69,0,0
24,74,215,69,0,0
24,74,560,69,0,0
25,74,58,69,0,0
24,74,230,69,0,0
25,74,55,69,0,0
23,74,71,69,0,0
22,74,501,69,0,0
25,73,13,69,0,0
27,73,213,69,0,0
24,73,358,69,0,0
24,73,213,69,0,0
25,73,65,69,0,0
25,73,96,69,0,0
24,73,561,69,0,0
25,73,604,69,0,0
25,73,33,69,0,0
25,73,55,69,0,0
24,73,418,69,0,0
25,73,213,69,0,0
26,73,213,69,0,0
25,73,149,69,0,0
25,73,55,69,0,0
26,73,55,69,0,0
27,73,213,69,0,0
26,73,55,69,0,0
24,73,58,69,0,0
25,73,95,69,0,0
25,73,95,69,0,0
26,73,95,69,0,0
25,73,55,69,0,0
23,73,192,69,0,0
25,73,560,69,0,0
24,73,571,69,0,0
26,73,95,69,0,0
24,73,55,69,0,0
25,73,108,69,0,0
24,73,58,69,0,0
25,73,95,69,0,0
23,73,435,69,0,0
24,73,55,69,0,0
26,73,99,69,0,0
26,73,55,69,0,0
25,72,502,69,0,0
26,72,213,69,0,0
26,72,36,69,0,0
26,72,95,69,0,0
26,72,110,69,0,0
25,72,149,69,0,0
25,72,204,69,0,0
26,72,215,69,0,0
26,72,384,69,0,0
26,72,164,69,0,0
26,72,171,69,0,0
27,72,55,69,0,0
27,72,55,69,0,0
26,72,213,69,0,0
25,72,560,69,0,0
25,72,95,69,0,0
26,72,154,69,0,0
26,72,560,69,0,0
24,72,363,69,0,0
26,72,55,69,0,0
25,72,560,69,0,0
27,72,55,69,0,0
26,72,164,69,0,0
26,72,71,69,0,0
26,72,227,69,0,0
26,72,560,69,0,0
28,72,213,69,0,0
25,72,294,69,0,0
25,72,241,69,0,0
25,72,351,69,0,0
25,72,55,69,0,0
24,72,356,69,0,0
26,72,33,69,0,0
26,72,149,69,0,0
25,72,307,69,0,0
26,72,581,69,0,0
25,72,299,69,0,0
26,72,431,69,0,0
25,72,560,69,0,0
25,72,33,69,0,0
24,72,587,69,0,0
25,72,560,69,0,0
26,72,95,69,0,0
25,72,322,69,0,0
25,72,320,69,0,0
24,72,152,69,0,0
26,72,386,69,0,0
25,72,560,69,0,0
25,72,215,69,0,0
25,72,280,69,0,0
27,72,55,69,0,0
27,72,55,69,0,0
24,72,464,69,0,0
25,72,249,69,0,0
25,72,589,69,0,0
26,72,386,69,0,0
26,72,91,69,0,0
26,72,560,69,0,0
25,72,459,69,0,0
25,72,495,69,0,0
27,72,55,69,0,0
24,72,215,69,0,0
26,72,10,69,0,0
26,72,384,69,0,0
27,72,55,69,0,0
27,72,213,69,0,0
26,72,65,69,0,0
25,72,386,69,0,0
25,72,384,69,0,0
25,72,164,69,0,0
29,71,213,69,0,0
28,71,213,69,0,0
27,71,95,69,0,0
29,71,213,69,0,0
26,71,19,69,0,0
27,71,213,69,0,0
28,71,213,69,0,0
28,71,213,69,0,0
26,71,149,69,0,0
25,71,95,69,0,0
26,71,222,69,0,0
25,71,313,69,0,0
27,71,71,69,0,0
26,71,19,69,0,0
27,71,55,69,0,0
26,71,215,69,0,0
26,71,138,69,0,0
27,71,71,69,0,0
26,71,415,69,0,0
28,71,213,69,0,0
26,71,55,69,0,0
26,71,580,69,0,0
28,71,55,69,0,0
28,71,213,69,0,0
25,71,30,69,0,0
28,71,55,69,0,0
26,71,403,69,0,0
26,71,213,69,0,0
26,71,55,69,0,0
27,71,55,69,0,0
26,71,560,69,0,0
26,71,560,69,0,0
27,71,55,69,0,0
26,71,165,69,0,0
26,71,90,69,0,0
27,71,95,69,0,0
26,71,580,69,0,0
26,71,587,69,0,0
25,71,215,69,0,0
25,71,435,69,0,0
27,71,55,69,0,0
28,71,55,69,0,0
26,71,55,69,0,0
30,70,213,69,0,0
27,70,560,69,0,0
28,70,55,69,0,0
29,70,55,69,0,0
29,70,213,69,0,0
29,70,55,69,0,0
28,70,55,69,0,0
27,70,215,69,0,0
28,70,65,69,0,0
26,70,287,69,0,0
26,70,151,69,0,0
28,70,95,69,0,0
28,70,95,69,0,0
26,70,587,69,0,0
26,70,552,69,0,0
26,70,243,69,0,0
28,70,55,69,0,0
28,70,213,69,0,0
27,70,149,69,0,0
27,70,226,69,0,0
27,70,95,69,0,0
28,70,55,69,0,0
26,70,425,69,0,0
28,70,71,69,0,0
27,70,597,69,0,0
27,70,413,69,0,0
27,70,560,69,0,0
26,70,215,69,0,0
25,70,361,69,0,0
27,70,41,69,0,0
26,70,330,69,0,0
28,70,55,69,0,0
26,70,289,69,0,0
28,70,97,69,0,0
29,70,213,69,0,0
25,70,507,69,0,0
26,70,215,69,0,0
26,70,436,69,0,0
26,70,55,69,0,0
27,70,164,69,0,0
28,70,55,69,0,0
26,70,242,69,0,0
27,70,58,69,0,0
27,70,215,69,0,0
28,70,55,69,0,0
28,70,55,69,0,0
25,70,501,69,0,0
29,70,55,69,0,0
27,70,587,69,0,0
27,70,560,69,0,0
27,70,55,69,0,0
26,70,328,69,0,0
26,70,280,69,0,0
26,70,266,69,0,0
30,70,213,69,0,0
26,70,356,69,0,0
28,70,55,69,0,0
26,70,560,69,0,0
